start station id,Station Name,start station latitude,start station longitude,Number of Starts 2019,Percentage of Total Starts 2019,end station id,end station latitude,end station longitude,Number of Ends 2019,Percentage of Total Ends 2019
3610.0,Vernon Blvd & 30 Rd,40.770845,-73.93417099999999,273.0,0.36,3610,40.770845,-73.93417099999999,283,0.36
3560.0,28 St & 38 Ave,40.754876,-73.934326,273.0,0.36,3560,40.754876,-73.934326,279,0.36
3499.0,2 Ave & E 122 St,40.8006721,-73.9349,271.0,0.35,3499,40.8006721,-73.9349,267,0.34
3048.0,Putnam Ave & Nostrand Ave,40.684020000000004,-73.94977,269.0,0.35,3048,40.684020000000004,-73.94977,272,0.35
3069.0,Lorimer St & Broadway,40.70411791,-73.94818595,268.0,0.35,3069,40.70411791,-73.94818595,271,0.35
3070.0,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,265.0,0.34,3070,40.70510918,-73.94407279,248,0.32
3589.0,Broadway & 12 St,40.7668,-73.93477740000002,263.0,0.34,3589,40.7668,-73.93477740000002,252,0.32
3568.0,34 St & 35 Ave,40.756933200000006,-73.92622309999999,255.0,0.33,3568,40.756933200000006,-73.92622309999999,248,0.32
3327.0,3 Ave & E 100 St,40.787721399999995,-73.94728331,255.0,0.33,3327,40.787721399999995,-73.94728331,246,0.32
3503.0,Madison Ave & E 120 St,40.80295,-73.942954,254.0,0.33,3503,40.80295,-73.942954,252,0.32
3523.0,24 Ave & 29 St,40.7729,-73.91614200000001,254.0,0.33,3523,40.7729,-73.91614200000001,252,0.32
3528.0,Steinway St & 23 Ave,40.771393700000004,-73.9077436,252.0,0.33,3528,40.771393700000004,-73.9077436,253,0.33
3527.0,5 Ave & E 126 St,40.806979999999996,-73.94174699999999,250.0,0.33,3527,40.806979999999996,-73.94174699999999,240,0.31
3551.0,3 Ave & E 112 St,40.795508,-73.94160600000001,250.0,0.33,3551,40.795508,-73.94160600000001,255,0.33
3646.0,35 Ave & 10 St,40.76315482,-73.9398551,250.0,0.33,3646,40.76315482,-73.9398551,244,0.31
3575.0,Crescent St & 34 Ave,40.76108,-73.930562,249.0,0.32,3575,40.76108,-73.930562,246,0.32
3128.0,21 St & 43 Ave,40.75052534,-73.94594845,249.0,0.32,3128,40.75052534,-73.94594845,252,0.32
3122.0,48 Ave & 5 St,40.74436329,-73.95587325,244.0,0.32,3122,40.74436329,-73.95587325,259,0.33
3322.0,12 St & 4 Ave,40.668603000000004,-73.99043940000001,243.0,0.32,3322,40.668603000000004,-73.99043940000001,241,0.31
3692.0,5 St & Market St,40.69999748,-73.97440128,241.0,0.31,3692,40.69999748,-73.97440128,252,0.32
3587.0,Carroll St & Washington Ave,40.6686744,-73.9618148,240.0,0.31,3587,40.6686744,-73.9618148,248,0.32
260.0,Broad St & Bridge St,40.70365182,-74.01167797,237.0,0.31,260,40.70365182,-74.01167797,254,0.33
3302.0,Columbus Ave & W 103 St,40.7969347,-73.96434123,236.0,0.31,3302,40.7969347,-73.96434123,239,0.31
3573.0,35 St & 34 Ave,40.7580583,-73.92427509999999,233.0,0.3,3573,40.7580583,-73.92427509999999,232,0.3
3506.0,Lexington Ave & E 120 St,40.8013066,-73.93981670000001,233.0,0.3,3506,40.8013066,-73.93981670000001,239,0.31
3075.0,Division Ave & Marcy Ave,40.70708701,-73.95796783,232.0,0.3,3075,40.70708701,-73.95796783,209,0.27
3554.0,Vernon Blvd & 41 Rd,40.7552433,-73.94856779999999,231.0,0.3,3554,40.7552433,-73.94856779999999,211,0.27
3546.0,Pacific St & Classon Ave,40.67919439999999,-73.95879029999999,226.0,0.29,3546,40.67919439999999,-73.95879029999999,192,0.25
3543.0,Morningside Dr & Amsterdam Ave,40.81028506,-73.95736456,225.0,0.29,3543,40.81028506,-73.95736456,223,0.29
3221.0,47 Ave & 31 St,40.743,-73.93561,217.0,0.28,3221,40.743,-73.93561,217,0.28
3608.0,5 St & 51 Ave,40.7423737,-73.9566,213.0,0.28,3608,40.7423737,-73.9566,227,0.29
3585.0,Union St & Bedford Ave,40.6691783,-73.9554162,211.0,0.27,3585,40.6691783,-73.9554162,216,0.28
3620.0,11 St & 43 Ave,40.7519071,-73.94791190000001,211.0,0.27,3620,40.7519071,-73.94791190000001,205,0.26
3691.0,28 Ave & 44 St,40.76408932,-73.91065121,210.0,0.27,3691,40.76408932,-73.91065121,209,0.27
3598.0,Newton Rd & 44 St,40.7595701,-73.91426779999999,210.0,0.27,3598,40.7595701,-73.91426779999999,208,0.27
3441.0,10 Hudson Yards,40.752957,-74.00264,208.0,0.27,3441,40.752957,-74.00264,200,0.26
3522.0,37 St & 24 Ave,40.7701477,-73.9120938,207.0,0.27,3522,40.7701477,-73.9120938,207,0.27
3392.0,Commerce St & Van Brunt St,40.681211700000006,-74.00860912,207.0,0.27,3392,40.681211700000006,-74.00860912,217,0.28
3505.0,Lexington Ave & E 127 St,40.805726,-73.936322,207.0,0.27,3505,40.805726,-73.936322,213,0.27
3607.0,31 Ave & 14 St,40.7682,-73.9322662,207.0,0.27,3607,40.7682,-73.9322662,195,0.25
3492.0,E 118 St & Park Ave,40.8005385,-73.9419949,205.0,0.27,3492,40.8005385,-73.9419949,203,0.26
3561.0,37 Ave & 35 St,40.7531106,-73.9279917,199.0,0.26,3561,40.7531106,-73.9279917,208,0.27
3456.0,Jackson St & Leonard St,40.71638032,-73.94821286,195.0,0.25,3456,40.71638032,-73.94821286,215,0.28
3477.0,39 St & 2 Ave - Citi Bike HQ at Industry City,40.65539977,-74.01062787,192.0,0.25,3477,40.65539977,-74.01062787,229,0.29
119.0,Park Ave & St Edwards St,40.69608941,-73.97803415,191.0,0.25,119,40.69608941,-73.97803415,273,0.35
3577.0,34 Ave & 21 St,40.762813799999996,-73.9342862,184.0,0.24,3577,40.762813799999996,-73.9342862,180,0.23
3563.0,28 St & 36 Ave,40.757186,-73.93271899999999,184.0,0.24,3563,40.757186,-73.93271899999999,185,0.24
3044.0,Albany Ave & Fulton St,40.6800105,-73.938475,183.0,0.24,3044,40.6800105,-73.938475,164,0.21
3401.0,2 Ave & 9 St,40.6724811,-73.99331394,181.0,0.24,3401,40.6724811,-73.99331394,183,0.24
3557.0,40 Ave & 9 St,40.75742,-73.945133,176.0,0.23,3557,40.75742,-73.945133,172,0.22
3513.0,21 St & Hoyt Ave S,40.774645,-73.92370600000001,174.0,0.23,3513,40.774645,-73.92370600000001,181,0.23
3043.0,Lewis Ave & Decatur St,40.6814598,-73.934903,174.0,0.23,3043,40.6814598,-73.934903,171,0.22
3530.0,Crescent St & Ditmars Blvd,40.7787185,-73.9145645,169.0,0.22,3530,40.7787185,-73.9145645,173,0.22
3352.0,Sigourney St & Columbia St,40.67267243,-74.00879525,169.0,0.22,3352,40.67267243,-74.00879525,196,0.25
3720.0,Wyckoff St & Bond St,40.68461654,-73.98721285,167.0,0.22,3720,40.68461654,-73.98721285,184,0.24
3654.0,31 St & Northern Blvd,40.75186951,-73.9334929,164.0,0.21,3654,40.75186951,-73.9334929,143,0.18
3566.0,Crescent St & 35 Ave,40.7596276,-73.93214549999999,161.0,0.21,3566,40.7596276,-73.93214549999999,162,0.21
3517.0,31 St & Hoyt Ave N,40.771152799999996,-73.9170074,157.0,0.2,3517,40.771152799999996,-73.9170074,161,0.21
3612.0,30 Ave & 21 St,40.77037429999999,-73.9286078,154.0,0.2,3612,40.77037429999999,-73.9286078,156,0.2
3340.0,Wolcott St & Dwight St,40.6753274,-74.0100698,153.0,0.2,3340,40.6753274,-74.0100698,159,0.2
3647.0,48 Ave & 30 Pl,40.74128309,-73.93725872,148.0,0.19,3647,40.74128309,-73.93725872,148,0.19
3525.0,23 Ave & 27 St,40.776165,-73.9153175,146.0,0.19,3525,40.776165,-73.9153175,143,0.18
3394.0,Columbia St & W 9 St,40.6769993,-74.00647134,144.0,0.19,3394,40.6769993,-74.00647134,163,0.21
3395.0,Henry St & W 9 St,40.6763744,-74.00324957,142.0,0.18,3395,40.6763744,-74.00324957,140,0.18
3393.0,Richards St & Delavan St,40.67943270000001,-74.00785041,141.0,0.18,3393,40.67943270000001,-74.00785041,151,0.19
3326.0,Clinton St & Centre St,40.67434,-74.00194698,140.0,0.18,3326,40.67434,-74.00194698,147,0.19
3631.0,Crown St & Bedford Ave,40.666563000000004,-73.95674100000001,129.0,0.17,3631,40.666563000000004,-73.95674100000001,138,0.18
3621.0,27 Ave & 9 St,40.7739825,-73.93091340000001,127.0,0.17,3621,40.7739825,-73.93091340000001,126,0.16
3330.0,Henry St & Bay St,40.672505799999996,-74.00494695,127.0,0.17,3330,40.672505799999996,-74.00494695,133,0.17
3601.0,Sterling St & Bedford Ave,40.6627059,-73.9569115,123.0,0.16,3601,40.6627059,-73.9569115,128,0.16
3337.0,Dwight St & Van Dyke St,40.67363551,-74.01195556,119.0,0.15,3337,40.67363551,-74.01195556,135,0.17
3586.0,34 Ave & 13 St,40.763875299999995,-73.9364848,115.0,0.15,3586,40.763875299999995,-73.9364848,102,0.13
3342.0,Pioneer St & Richards St,40.677774799999995,-74.0094613,109.0,0.14,3342,40.677774799999995,-74.0094613,135,0.17
3567.0,11 St & 35 Ave,40.76274420000001,-73.9391141,106.0,0.14,3567,40.76274420000001,-73.9391141,101,0.13
3590.0,Carroll St & Franklin Ave,40.6679411,-73.9588,94.0,0.12,3590,40.6679411,-73.9588,97,0.12
3716.0,40 Ave & Crescent St,40.753599200000004,-73.93795609,92.0,0.12,3716,40.753599200000004,-73.93795609,92,0.12
3661.0,Montgomery St & Franklin Ave,40.66643931,-73.96055639,90.0,0.12,3661,40.66643931,-73.96055639,93,0.12
3596.0,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686,89.0,0.12,3596,40.6642406,-73.9574686,93,0.12
3704.0,47 Ave & Skillman Ave,40.74375241,-73.94176483,84.0,0.11,3704,40.74375241,-73.94176483,81,0.1
3512.0,27 Ave & 4 St,40.7747175,-73.93378940000001,78.0,0.1,3512,40.7747175,-73.93378940000001,83,0.11
3559.0,21 St & 38 Ave,40.7576314,-73.9391224,75.0,0.1,3559,40.7576314,-73.9391224,75,0.1
3564.0,21 St & 36 Ave,40.760185299999996,-73.9362726,74.0,0.1,3564,40.760185299999996,-73.9362726,71,0.09
369.0,Washington Pl & 6 Ave,40.73224119,-74.00026394,64.0,0.08,369,40.73224119,-74.00026394,71,0.09
3333.0,Columbia St & Lorraine St,40.6747055,-74.00755720000001,53.0,0.07,3333,40.6747055,-74.00755720000001,69,0.09
2005.0,Railroad Ave & Kay Ave,40.70531194,-73.97100056,46.0,0.06,2005,40.70531194,-73.97100056,65,0.08
3756.0,White St & Moore St,40.704508000000004,-73.9351,38.0,0.05,3756,40.704508000000004,-73.9351,45,0.06
3432.0,NYCBS Depot - GOW,40.66906014,-73.99463654,24.0,0.03,3432,40.66906014,-73.99463654,136,0.18
3758.0,George St & Wilson Ave,40.702996999999996,-73.92997,24.0,0.03,3758,40.702996999999996,-73.92997,28,0.04
3760.0,Willoughby Ave & Wyckoff Ave,40.705614000000004,-73.92153,23.0,0.03,3760,40.705614000000004,-73.92153,23,0.03
3761.0,Cedar St & Myrtle Ave,40.697842,-73.926241,18.0,0.02,3761,40.697842,-73.926241,39,0.05
3757.0,Stagg St & Morgan Ave,40.710681,-73.93372,17.0,0.02,3757,40.710681,-73.93372,22,0.03
3759.0,Irving Ave & Jefferson St,40.70538,-73.92535,14.0,0.02,3759,40.70538,-73.92535,20,0.03
3755.0,DeKalb Ave & Franklin Ave,40.69064807,-73.95746179,12.0,0.02,3755,40.69064807,-73.95746179,12,0.02
,NYCBS DEPOT - DELANCEY,,,,,3245,40.71644423,-73.98233056,52,0.07
,Handlebar @ Gowanus,,,,,3040,40.66979964,-73.99497986,4,0.01
,Newport Pkwy,,,,,3199,40.728744799999994,-74.03210820000001,3,0.0
,Sip Ave,,,,,3195,40.7308971,-74.06391263,1,0.0
,Wyckoff Av & Jefferson St,,,,,3763,40.707165,-73.923711,1,0.0
,Perry St & Bleecker St,,,,,247,40.73535398,-74.00483091,1,0.0
,Morris Canal,,,,,3267,40.71241882,-74.03852552,1,0.0
,Paulus Hook,,,,,3184,40.7141454,-74.0335519,1,0.0
